0.07755792079207921,0.1831149581632653,23.01393245085364,7.056159455669652,1,4,0,0,0.0,0.0,False
4.337590895780791,12.070294486426171,23.012998559534402,8.410885881189703,1,2,524,1,0.0,15.181977272033691,True
4.384002066137554,10.659134575635271,23.01181170192249,9.08791049573882,1,1,-39,2,0.0,30.402757167816162,True
5.477721800714763,14.519767295361953,23.012189595904093,9.088088231676773,1,1,158,3,0.0,45.50519895553589,False
3.7422775178958254,57.36868202103722,22.988614991682404,7.398758000023381,1,3,169,4,1.0,4.220782279968262,True
3.2122518215826226,44.29676572160545,22.988305453653048,4.888466541019643,1,5,55,5,1.0,19.503966093063354,True
2.041826260860619,24.690147852892466,22.983320510340455,5.249339628716754,1,3,-226,6,1.0,34.75398325920105,True
3.024805417136289,42.1375583470489,22.98705145716446,5.571691007980859,1,4,153,7,1.0,49.99565625190735,True
-4.875072408079506,24.656952135001127,4.01536944615008,-10.592246663517118,1,2,-135,8,2.0,12.478398084640503,True
-1.1041660562574975,119.17058567053587,3.9987177727181575,-6.17878532679514,1,4,652,9,2.0,27.756333351135254,True
-5.891597345122442,-10.456111479127713,4.0307822698672515,-12.806419603621714,1,2,-857,10,2.0,42.980712890625,True
-3.872260397015539,41.425352691476135,4.02042645149098,-10.308066157783536,1,3,353,11,2.0,58.2448627948761,True
1.4359054653819552,17.830642776495512,23.47096162803323,10.325537810869067,1,1,-149,12,3.0,20.864328145980835,True
4.955141447104596,92.92735766135522,23.439877174918056,13.1603718380168,1,3,662,13,3.0,36.11140847206116,True
1.2745311464818423,13.395969299647078,23.475347641089183,10.083536836424427,1,1,-701,14,3.0,51.39339256286621,True
2.0441625135439208,34.54595049692416,23.454429732668487,11.237695329929632,1,1,186,15,4.0,6.507709503173828,False
0.7615379816449342,37.608168516367904,22.06022560265349,9.098472344099994,1,1,-18,16,4.0,24.92352604866028,False
2.5234602511769424,61.84836649336229,22.078680516874712,9.060926881357819,1,3,221,17,4.0,40.14017367362976,True
0.8800326793739635,20.016484028971497,22.121039327938572,6.9043050293349655,1,3,-376,18,4.0,55.25179958343506,False
1.6274425591035095,39.041090149744974,22.101775081417507,7.885109116292167,1,3,171,19,5.0,10.302762031555176,False
-15.453413844887324,35.647340858221085,33.16329472489669,1.3240984744779964,1,3,3,20,5.0,32.25063967704773,False
-12.682448447101068,84.51890825850911,33.156686048331856,2.5333865305008434,1,5,445,21,5.0,47.500585079193115,True
-16.166515308934162,17.82613238778856,33.18137865299492,0.41255394051244254,1,3,-606,22,6.0,2.7513954639434814,True
-15.413551030126943,36.64355748079184,33.162283822083744,1.3750543801034003,1,3,170,23,6.0,17.877195358276367,False
15.732418003486796,23.008377886746743,22.6806430411508,8.09571483910424,1,3,1,24,6.0,39.547468185424805,False
18.59901181028438,74.19634440818643,22.671696248390642,9.425616959330064,1,5,466,25,6.0,54.79371738433838,True
15.036265181878505,5.632313460006685,22.698271611448828,7.206313048425775,1,3,-623,26,7.0,10.053653717041016,True
15.696945248245607,22.12297332997017,22.681541312248786,8.050395002636549,1,3,149,27,7.0,25.19246244430542,False
7.072213937052279,20.428708273589237,14.473434388381515,5.898037229370673,1,3,-5,28,7.0,46.85643172264099,False
9.953280357687847,71.46104448452725,14.464618293353952,7.2152893271578975,1,5,464,29,8.0,2.0463814735412598,True
6.342311829639023,2.3684730029247874,14.491765396023759,4.975049638361905,1,3,-627,30,8.0,17.332120418548584,True
7.202073821193288,23.641878965916046,14.47017304346357,6.062249745562417,1,3,192,31,8.0,32.40750432014465,False
8.865627334499234,20.0247322902856,17.590022749358802,10.349741620579227,1,1,-27,32,8.0,54.33442974090576,True
11.664116704982272,70.4908447139409,17.580528578926373,11.652865712570373,1,3,469,33,9.0,9.558581590652466,True
8.013382061919543,-1.6095238294311116,17.61244518675303,9.238616917594358,1,1,-668,34,9.0,24.807703256607056,True
8.917019009227657,21.32931054876098,17.58867064258126,10.416744115231582,1,1,211,35,9.0,39.926740407943726,False
1.9895073306926983,37.342292406726386,16.02286318149448,8.7853589469171,1,1,-31,36,9.0,58.39109683036804,False
3.8838570528701455,60.37211551457525,16.039407279454696,8.603493817241805,1,3,241,37,10.0,13.625887870788574,True
1.6427764366110327,20.16283532117201,16.06309441725857,7.290934611718467,1,2,-407,38,10.0,28.897869348526,True
2.491831522028251,38.99194982107433,16.042122943906428,8.211899543054821,1,2,188,39,10.0,44.071929693222046,False
4.234202777962323,32.79816651309573,19.946118804599415,9.384143016689036,1,2,-11,40,11.0,4.607030153274536,False
6.796792647148811,71.59173142500794,19.945536780839088,10.058366585750223,1,4,393,41,11.0,19.762677431106567,True
