SQL CPU,Web Worker CPU,SQL Memory,Web Worker Memory,Minutes,Seconds
2.2911693548387095,12.317790561656373,14.179500900316771,5.244540486913183,0.0,9.375649452209473
3.734717391304348,21.820761535569694,14.181063272153457,6.15330383054515,0.0,17.799681663513184
2.7863103260869564,31.236673473684213,14.181844458071799,6.808425871315244,0.0,24.10348653793335
2.9556924468085106,45.937784395604396,14.188484538377711,6.809792946672344,0.0,30.412071466445923
3.2773590721649484,43.94849494623656,14.183016236949314,6.8170189164170125,0.0,36.70949196815491
2.8792103225806454,39.11678466666667,14.189656317255226,6.820338956569969,0.0,42.99960446357727
2.830514456521739,37.59730838383838,14.190437503173566,6.820338956569969,0.0,49.323763847351074
2.458388,44.66485804347826,14.19082809613274,6.823268403763754,0.0,55.63018202781677
2.5684844210526316,42.596533225806446,14.188484538377711,6.823268403763754,1.0,1.951000690460205
0.15505247422680413,30.326960404040403,14.195124618683625,6.826197850957538,1.0,8.244539499282837
3.4838158947368423,16.31870516129032,14.195515211642796,6.8281508157533946,1.0,14.538729190826416
4.134817204301075,26.44371868518947,14.197663472918236,5.707279220584769,1.0,23.990290641784668
3.761043404255319,26.921952972011784,14.198835251795753,5.758121404103569,1.0,33.43678665161133
3.133417234042553,19.87629398862293,14.194538729244865,5.79412105517386,1.0,42.883522033691406
4.07512688172043,22.28239951604049,14.19571050812238,5.825693986040208,1.0,52.345375776290894
3.623840319148936,24.715079782706095,14.202741181387465,5.855379050937227,2.0,0.7808859348297119
3.0163325000000003,7.162858857456141,14.203912960264978,5.861237945324798,2.0,9.185511350631714
3.5036429787234042,18.5545600924134,14.205084739142492,5.872304745834652,2.0,17.592366456985474
3.4928290425531916,20.30419922948883,14.205865925060834,6.344889677018682,2.0,24.95037078857422
3.3270069565217395,32.61056060600748,14.20742829689752,6.345573214697232,2.0,32.307650089263916
3.556323478260869,25.195752471444568,14.207818889856691,6.349381496049153,2.0,39.680912256240845
3.860593186813187,24.770111639685478,14.209381261693377,6.351041516125631,2.0,47.03891658782959
3.434392021276596,28.0453409598189,14.209381261693377,6.44868975591846,2.0,54.40934371948242
1.5956371276595744,19.81257947251773,14.211724819448404,6.449373293597009,3.0,1.7666230201721191
3.0743522826086958,12.521935874304267,14.216802527917633,6.4556227809437505,3.0,9.124263763427734
4.172433804347826,30.495252266465055,14.218364899754318,6.454353353826445,3.0,16.48838782310486
3.0954915053763443,27.44121896037868,14.213482487764676,6.4548415950254086,3.0,23.86165142059326
3.277860967741936,26.506157445922497,14.215044859601361,6.455134539744787,3.0,31.21964740753174
3.5969039560439557,27.40837559139785,14.216607231438047,6.458259283418157,3.0,38.577290058135986
4.100120879120879,28.368055744680852,14.21738841735639,6.457966338698779,3.0,45.95019721984863
2.9989075,22.85890119881034,14.223637904703128,6.462458157729248,3.0,53.35470223426819
3.5968934020618555,23.704184819636886,14.225590869498985,6.463239343647591,4.0,0.7279696464538574
2.73106414893617,28.068076953879544,14.220903753988932,6.466364087320962,4.0,8.085975885391235
3.0167666666666664,25.933370540045765,14.227543834294842,6.464704067244484,4.0,15.443258285522461
3.440959892473118,24.485525993707093,14.229106206131528,6.470953554591225,4.0,23.847895860671997
3.243753617021276,25.091910802084513,14.230277985009042,6.469000589795368,4.0,32.251797914505005
2.8345423076923075,28.668759148660328,14.226176758937745,6.472808871147289,4.0,39.625415325164795
2.996341868131868,28.112022276039177,14.226957944856085,6.473590057065632,4.0,46.96708083152771
3.1276474444444444,27.60728820652174,14.227739130774427,6.475152428902317,4.0,54.324721813201904
3.9827068817204303,22.388003506508205,14.235355693478269,6.475835966580867,5.0,1.6979851722717285
3.0863220430107527,26.638817334618984,14.236136879396613,6.476519504259416,5.0,9.055626392364502
3.270232365591398,23.574609518392755,14.236527472355784,6.541455583721648,5.0,16.410882472991943
3.1538779569892474,29.750557326164873,14.23848043715164,6.547705071068389,5.0,23.784388780593872
3.7622748936170214,22.874133745138415,14.233402728682412,6.545263865073568,5.0,31.141976833343506
2.544098494623656,29.409984447097123,14.240433401947497,6.547216829869424,5.0,38.51504611968994
3.3598992473118283,25.830627956989247,14.24160518082501,6.547998015787767,5.0,45.873050689697266
3.908025376344086,19.571107979843227,14.242776959702525,6.546435643951082,5.0,53.230693101882935
3.3523622680412366,27.174295684840423,14.243558145620867,6.547119181629632,6.0,0.6035926342010498
3.4909385714285714,22.53710142541238,14.244729924498381,6.550927462981552,6.0,7.9459757804870605
3.554700652173913,22.131734899264288,14.245901703375896,6.549267442905075,6.0,15.329793214797974
2.5022895789473685,27.6346578044647,14.245901703375896,6.637541451677793,6.0,22.703428506851196
2.3320138297872344,25.84671912522686,14.247854668171753,6.636564969279863,6.0,30.06069827079773
2.6167641052631576,26.877141976840363,14.249026447049266,6.640373250631784,6.0,37.41870474815369
2.8427432584269665,24.349412460803265,14.244729924498381,6.641154436550126,6.0,44.79160237312317
3.165488854166667,25.108039769876818,14.245511110416723,6.641837974228677,6.0,52.14924359321594
2.5969925000000003,23.367396612903228,14.252151190722637,6.640861491830749,6.0,59.53812837600708
