SQL CPU,Web Worker CPU,SQL Memory,Web Worker Memory,Minutes,Seconds
2.1720727956989245,13.49000784755162,16.5527437202417,5.416450213068459,0.0,9.435668468475342
2.949088681318681,27.495892049391387,16.55938380054761,6.304268009264865,0.0,17.847556591033936
2.770869368421053,31.83684854166667,16.555087277996726,7.869081051944958,0.0,24.157039165496826
2.441174946236559,46.463495217391305,16.56133676534347,7.870643423781642,0.0,30.472973108291626
2.5705533695652174,38.64423670103093,16.562508544220982,7.876892911128384,0.0,36.77164673805237
3.11791625,44.544901458333335,16.563289730139324,7.8739634639346,0.0,43.11163949966431
2.674515806451613,46.07495389473684,16.56485210197601,7.880408247760926,0.0,49.40844535827637
2.936790625,45.11557180851064,16.560555579425127,7.877478800567141,0.0,55.724146366119385
3.1894825806451617,38.53684924731183,16.566805066771867,7.8807988407200975,1.0,2.0375168323516846
0.17337479591836735,34.89739065934066,16.562899137180153,7.887048328066839,1.0,8.331313371658325
4.032622526315789,11.686519270833333,16.56621917733311,7.884118880873054,1.0,14.628796100616455
5.8276835227272725,28.595580432133392,16.57285925763902,6.058357192053257,1.0,23.023175716400146
4.786851758241759,20.99869942689409,16.57559340835322,6.110566450929156,1.0,31.45505118370056
3.394713723404255,24.81587200085758,16.577936966108247,6.142529974754676,1.0,39.88867449760437
4.207785543478261,27.246623733883954,16.57324985059819,6.183802630773777,1.0,48.330933809280396
3.1709201063829786,27.895376579489962,16.57520281539405,6.205610737660844,1.0,56.71050763130188
4.329759361702128,22.492686175670574,16.58184289569996,6.213032003885098,2.0,5.1336510181427
3.841883936170213,27.883267234042556,16.583014674577477,6.35172505380418,2.0,12.501432418823242
4.2652386021505375,28.103204947368422,16.584967639373332,6.350943867885837,2.0,19.88430142402649
3.908639894736842,37.09217652129121,16.584967639373332,6.928240261541045,2.0,27.23879623413086
3.4295560000000003,29.116163829787233,16.587701790087532,6.5912561860159915,2.0,34.594812631607056
3.8485103125,27.919270252081407,16.588873568965045,6.590475000097648,2.0,41.9714891910553
3.0184178651685394,32.54135944958372,16.590435940801733,6.594478577929155,2.0,49.34242558479309
4.522758021978022,29.016172301122786,16.591998312638417,6.59535741208729,2.0,56.72075271606445
3.5151450561797755,30.16860972942964,16.5935606844751,6.597017432163768,3.0,4.066918849945068
3.358069574468085,24.85572356564365,16.589654754883387,6.597896266321904,3.0,11.428619861602783
3.2862813402061852,26.166575212765956,16.591607719679242,6.59984923111776,3.0,18.806127786636353
3.458584791666667,25.125172019230767,16.59824779998516,6.603950457189059,3.0,26.16711735725403
3.95033032967033,28.32302937668011,16.59941957886267,6.629729592494366,3.0,33.54302191734314
2.8294409574468085,30.07204746047431,16.595123056311785,6.630706074892295,3.0,40.92284345626831
3.326612043010753,33.48924351741468,16.60215372957687,6.631975502009601,3.0,48.285422563552856
3.7380552631578947,28.557561337528604,16.60293491549521,6.635100245682972,3.0,55.66238856315613
3.2697292631578945,31.43790773655914,16.599028985903498,6.632854336167736,4.0,3.0343241691589355
3.3983605319148937,33.18490966965285,16.60527847325024,6.635686135121729,4.0,10.384846687316895
3.745692527472527,28.980176632081687,16.60762203100527,6.638810878795098,4.0,17.747223615646362
4.254614105263158,28.76219387432868,16.608793809882783,6.636662617519656,4.0,25.13586664199829
3.500410537634409,22.83540534227567,16.608793809882783,6.688318536370064,4.0,33.5814094543457
4.221025106382979,28.568042839095746,16.61113736763781,6.689197370528198,4.0,40.94101858139038
3.0684493684210525,27.612916758060578,16.612699739474497,6.690369149405713,4.0,48.32238531112671
3.7140997872340424,25.084889895856662,16.608403216923612,6.691247983563848,4.0,55.67089819908142
3.5388361290322576,29.120334344758064,16.609574995801125,6.695251561395354,5.0,3.030949592590332
4.112097553191489,30.37747259574468,16.61699626202538,6.698669249788104,5.0,10.417427062988281
3.589304895833333,30.15388403368371,16.618168040902894,6.757648786622973,5.0,17.767212867736816
3.4510646315789475,29.36943097826087,16.620121005698753,6.761652364454479,5.0,25.133708715438843
4.180416559139785,30.56873325636672,16.620511598657924,6.763410032770749,5.0,32.49514198303223
3.8468256043956046,23.36151407216495,16.621683377535437,6.76653477644412,5.0,39.84683847427368
4.207203404255319,32.57333626038104,16.617777447943723,6.7643865151686775,5.0,47.205976247787476
3.7292374193548388,29.66518368781756,16.624808121208805,6.767023017643084,5.0,54.58168053627014
3.208986063829787,24.578740212765958,16.620511598657924,6.770147761316455,6.0,1.9427146911621094
4.1846049462365595,31.587803086357525,16.62754227192301,6.7666324246839125,6.0,9.306571006774902
3.2359196666666667,26.148851961827646,16.62754227192301,7.009093004089509,6.0,16.64935803413391
3.806826263736264,27.379447447916668,16.629885829678035,6.862522996160472,6.0,24.043612003326416
4.02958,31.484794496777656,16.631448201514722,6.702184586420646,6.0,31.40324091911316
3.703851414141414,27.475601411790777,16.631448201514722,6.706188164252151,6.0,38.79001069068909
3.915994255319149,26.913900694963214,16.633401166310577,6.707066998410287,6.0,46.14767670631409
4.527054731182796,32.91537953267163,16.635744724065603,6.709312907925522,6.0,53.50812864303589
4.208011789473684,29.129854953551604,16.63691650294312,6.710191742083657,7.0,0.8935513496398926
3.5882544791666664,30.40790887609649,16.63261998039223,6.711070576241793,7.0,8.224241733551025
3.2771535106382976,26.222287724362452,16.639260060698145,6.713707078716199,7.0,15.623048543930054
3.8794259550561794,31.996116555991044,16.640822432534833,6.711461169200964,7.0,23.010570764541626
3.7900736559139787,31.153075971363116,16.642384804371517,6.715367098792678,7.0,30.366658926010132
3.767141578947369,22.716346510416663,16.642775397330688,6.717124767108948,7.0,37.7299120426178
2.7525359574468085,29.2187945035461,16.645118955085717,6.720249510782319,7.0,45.10399794578552
3.7762700000000002,31.1638123980215,16.64629073396323,6.718101249506876,7.0,52.44726228713989
4.0309983870967745,28.293420229767968,16.647071919881572,6.720835400221075,7.0,59.80803036689758
2.3419486458333334,27.6541617251462,16.648634291718256,6.7239601438944465,8.0,7.184190034866333
4.077675604395605,30.67955083409611,16.649806070595773,6.720347159022111,8.0,14.560091495513916
4.524770543478261,27.825568170345218,16.651759035391628,6.724253088613825,8.0,21.914769172668457
4.140531382978723,28.93105044650087,16.6521496283508,6.725327219251545,8.0,30.325960636138916
4.135389789473684,23.354199136949518,16.654493186105825,6.727475480526988,8.0,37.70279145240784
3.698384891304348,35.353341358695644,16.649806070595773,6.728354314685124,8.0,45.05244588851929
3.5803992708333334,28.857472446808508,16.657617929779196,6.729233148843259,8.0,52.42199468612671
2.733069569892473,32.92771474498328,16.658008522738367,6.744661570730527,8.0,59.77246689796448
3.740606914893617,32.42992673913044,16.659570894575054,6.744661570730527,9.0,7.149583101272583
3.413281428571428,24.423998053406407,16.65527437202417,6.745442756648869,9.0,14.509381294250488
3.205940105263158,32.08759317657498,16.66152385937091,6.747395721444725,9.0,21.85818123817444
3.617438369565217,26.0597325376524,16.66386741712594,6.748176907363068,9.0,29.24598264694214
3.8488508421052634,32.87294931752458,16.658789708656712,6.749055741521203,9.0,36.608630895614624
4.461927717391304,29.80478342264753,16.665039196003452,6.750813409837474,9.0,43.98288416862488
4.0495938043478255,28.756673803763437,16.66738275375848,6.75481698766898,9.0,51.346386432647705
2.7661211956521736,28.344188874795417,16.662695638248426,6.750422816878302,9.0,58.712106466293335
3.2410107142857143,26.558019093201754,16.67011690447268,6.754426394709809,10.0,6.075157403945923
3.3712266666666664,28.102775095729015,16.670898090391024,6.755207580628152,10.0,13.430655002593994
1.1384134693877552,17.68993266327108,16.691990110186275,6.7540358017506374,10.0,20.779853343963623
3.102644680851064,13.657633157002572,16.691990110186275,6.758039379582144,10.0,28.13314151763916
3.923004731182796,19.942508755784765,16.692380703145446,5.60354424051152,10.0,39.69572067260742
4.038632608695652,16.605651793418964,16.700973748247215,5.62453861206698,10.0,51.28488302230835
4.833348020833333,14.367851715102828,16.703512602481826,5.668089727014581,11.0,2.851898193359375
4.236216593406594,17.99103242895511,16.705074974318514,5.693575917600509,11.0,14.41461443901062
3.9155337777777777,16.139474872128883,16.70702793911437,6.026003075268566,11.0,23.873908281326294
4.839391685393259,21.05193637538434,16.708590310951056,6.033294143839764,11.0,32.311837673187256
4.480612421052632,19.02757376725387,16.71015268278774,6.053735175369728,11.0,40.73206186294556
4.37193945054945,24.843460975372142,16.71054327574691,6.054906954247243,11.0,49.14499616622925
3.8428420430107524,22.349750239525008,16.71288683350194,6.053995570675842,11.0,57.559974670410156
3.9153434408602155,19.75140338140876,16.714058612379453,6.1196802866431526,12.0,5.977766990661621
4.312264301075269,22.030073088479032,16.71015268278774,6.427923230255852,12.0,14.402888536453247
4.021540555555555,19.142742606705497,16.711324461665253,6.295251821790661,12.0,22.831904411315918
4.400191758241758,19.721121960237827,16.717573949011996,6.298506763117088,12.0,32.28524899482727
4.331202826086956,20.26775884057971,16.720308099726193,6.300459727912944,12.0,40.71039438247681
5.943064893617021,21.112582294205325,16.72226106452205,6.299938937300716,12.0,49.10275077819824
3.889497765957447,23.624677101864837,16.723823436358735,6.300720123219059,12.0,57.53018140792847
2.4878471875,13.365902196989301,16.725776401154594,6.299873838474188,13.0,5.948664903640747
2.729450947368421,22.3057604866562,16.720698692685364,6.678358415911195,13.0,14.367180585861206
3.281734468085106,50.62932127659574,16.726948180032107,7.997781431991907,13.0,20.683189630508423
2.3637155102040817,46.75560095744681,16.72890114482796,7.997781431991907,13.0,26.99148440361023
3.106273979591837,40.91761612244898,16.72890114482796,8.001101472144862,13.0,33.31195068359375
3.2412970967741934,51.22471483870967,16.780459415438578,8.004616808777405,13.0,39.60105085372925
2.426669157894737,38.99588395833333,16.78436534503029,8.00481210525699,13.0,45.9241087436676
2.3832085263157894,42.966991382978726,16.779092340081476,8.014381632756688,13.0,52.21804070472717
5.921004301075269,9.658108210526315,16.793153686611646,8.01028040668539,13.0,58.513784646987915
2.616170322580645,18.218710824742267,16.791200721815787,8.013209853879175,14.0,4.810022830963135
0.2990260975609756,15.582650677860466,16.792372500693304,5.448967076919471,14.0,17.399104356765747
3.9071774193548388,9.177614603016883,16.795692540846257,5.1990712815410784,14.0,34.28497338294983
4.299701443298969,9.292212598498132,16.809949183856013,4.942137203943852,14.0,57.56387209892273
3.192199891304348,8.91416454788279,16.81541748528441,5.032879050049516,15.0,20.83292508125305
0.9009732033828121,6.033208810152119,13.522211068623278,5.039022012043755,15.0,51.65449523925781
0.4851952287668404,6.99538629299592,13.670114418881122,4.972354895603379,16.0,32.45577144622803
0.34094270257598414,7.0380826988912135,12.75277331850816,5.07623289582582,17.0,6.505291223526001
0.8298588938206664,9.820159334359344,12.02213880892583,5.159481895179357,17.0,29.65848445892334
1.1504795524449423,9.422334542812504,12.597859810979047,5.167628548327788,17.0,49.031548261642456
4.034988901098901,8.897552903903541,13.788712644665868,5.170390598539071,18.0,5.530503749847412
4.169834606741573,11.614119532755243,13.785978493951667,5.279226536662451,18.0,22.406485080718994
4.451850416666667,11.709174675354634,13.79535272497178,5.350705048190802,18.0,40.37115740776062
5.269633186813187,8.829138390476807,13.798477468645151,5.570106693256747,18.0,58.32033705711365
3.953216043956044,9.787367435232152,13.79398564961468,5.872955734099937,19.0,12.06950330734253
4.141244725274725,15.725760289551157,13.795938614410536,5.898188039262404,19.0,25.80509662628174
4.729587333333334,11.274447447892964,13.804726955991892,6.067041375512165,19.0,39.50362801551819
4.328384494382022,13.432080089159962,13.80121161935935,6.013022369258771,19.0,53.167579650878906
4.1089679347826085,14.667213506850757,13.80804699614485,6.015014393350545,20.0,6.826587438583374
4.268627578947369,14.341679554524385,13.810390553899875,6.105700313646146,20.0,18.41071319580078
4.09709,15.278210199652777,13.812734111654903,6.107116213123143,20.0,29.988429307937622
4.880486195652174,14.57752662136064,13.809609367981531,6.109118002038895,20.0,40.50576114654541
4.329490105263158,14.546940836765042,13.816249448287445,6.114830424066777,20.0,51.03702735900879
3.8670430107526883,15.02572701498513,13.813124704614074,6.11653926826315,21.0,1.5811059474945068
3.71539311827957,20.496339738191157,13.819764784919988,6.119419891337039,21.0,12.13740849494934
4.3931954347826085,14.161930064857659,13.817030634205787,6.121421680252792,21.0,22.66345191001892
3.8126829670329667,15.96176959209269,13.823670714511701,6.122788755609891,21.0,33.193846225738525
4.99793043956044,17.51632985099721,13.826795458185071,6.123081700329269,21.0,43.707425117492676
4.11787,12.219225984889947,13.828357830021757,6.125278785724608,21.0,54.236382484436035
3.948991157894737,16.440224572344842,13.830310794817613,6.05588343664517,22.0,4.762284517288208
3.70800875,19.324094080361686,13.825623679307556,6.059594069757299,22.0,14.242912530899048
3.492715483870968,17.266890121632503,13.83226375961347,6.0610913427674555,22.0,23.722129344940186
