SQL CPU,Web Worker CPU,SQL Memory,Web Worker Memory,# SQL Containers,# Web Worker Containers,Delta Requests,# Requests,Iteration,Minutes,Seconds
0.08410683673469388,0.22045734378287396,17.01618226629847,6.504349252600372,1,4,0,305,0,0.0,0.0
2.066197186018466,24.918947958005358,17.012886447898218,7.058889075705437,1,3,259,564,1,0.0,10.187814712524414
1.3674280845067512,20.67126928559867,17.008158440965623,7.593929264759717,1,2,-156,408,2,0.0,20.38636803627014
1.3092889638870902,20.04352103600912,17.00812738145528,7.593506381129701,1,2,-9,399,3,0.0,30.4734787940979
1.6118047174917622,26.607062217644653,17.003934288311875,8.135829566034275,1,1,-1,398,4,0.0,40.612488746643066
1.5924250106185418,26.397812801114803,17.00392393514176,8.135688604824269,1,1,-3,395,5,0.0,50.6753134727478
1.5149061831256603,25.560815134995405,17.003882522461307,8.135124759984246,1,1,-12,383,6,1.0,0.7407035827636719
1.624724522073909,26.74656182866455,17.003941190425284,8.135923540174277,1,1,17,400,7,1.0,10.8029146194458
1.624724522073909,26.74656182866455,17.003941190425284,8.135923540174277,1,1,0,400,8,1.0,20.880857229232788
2.498981566676833,27.011808878829854,17.028908702973588,7.261249989797363,1,1,-5,395,9,1.0,34.609962463378906
3.3722532287899307,35.80743935414192,17.028976117783095,7.106338438297833,1,1,151,546,10,1.0,44.655070304870605
2.4469322623124765,26.487566002817875,17.02890468487236,7.27048312862846,1,1,-160,386,11,1.0,54.70226263999939
2.5278978468792537,27.303054921058727,17.02891093525205,7.25612046822453,1,1,14,400,12,2.0,4.769485950469971
2.504764822717317,27.070058087275626,17.028909149429282,7.260224085482796,1,1,-4,396,13,2.0,14.802125930786133
2.510548078757801,27.128307295721402,17.028909595884976,7.259198181168229,1,1,1,397,14,2.0,24.81588101387024
2.504764822717317,27.070058087275626,17.028909149429282,7.260224085482796,1,1,-1,396,15,2.0,34.90059685707092
2.4584987743934446,26.604064419709424,17.028905577783746,7.268431319999327,1,1,-8,388,16,2.0,44.92076396942139
2.4584987743934446,26.604064419709424,17.028905577783746,7.268431319999327,1,1,0,388,17,2.0,55.01661920547485
-5.722949599385031,39.43562938234467,11.630576674951227,-9.909306351424304,1,1,11,399,18,3.0,8.252554178237915
-5.1046127683926095,46.64761266124418,11.632293785206667,-10.02652011630885,1,1,119,518,19,3.0,18.33894634246826
-5.728145707208497,39.37502448084132,11.630562245453282,-9.908321361803425,1,1,-120,398,20,3.0,28.41025996208191
-5.161769954450732,45.98095874470725,11.632135060729272,-10.015685230479185,1,1,109,507,21,3.0,38.46011400222778
-5.135789415333404,46.28398325222404,11.632207208218997,-10.020610178583578,1,1,5,512,22,3.0,48.53822636604309
-5.115004984039541,46.52640285823747,11.632264926210777,-10.024550137067092,1,1,4,516,23,3.0,58.599390268325806
-5.115004984039541,46.52640285823747,11.632264926210777,-10.024550137067092,1,1,0,516,24,4.0,8.68617033958435
-5.182554385744596,45.738539138693824,11.632077342737494,-10.01174527199567,1,1,-13,503,25,4.0,18.72568917274475
-5.161769954450733,45.98095874470725,11.632135060729274,-10.015685230479184,1,1,4,507,26,4.0,28.79061460494995
-0.8891823739304501,35.950752328286406,7.8918519683258,5.763536303821358,1,1,-5,502,27,4.0,44.01278853416443
0.14133000934554252,44.805847380905305,7.8968686601348645,5.066130387808941,1,2,247,749,28,4.0,54.20667362213135
-1.5576591102221222,24.21108862441405,7.8957164404815074,5.4153459974941525,1,2,-350,399,29,5.0,4.3490166664123535
-1.0479623743518227,30.389516251361428,7.8960621063775145,5.310581314588589,1,2,105,504,30,5.0,14.392271995544434
-1.0188368465878055,30.742569258615564,7.896081858714429,5.3045947612796995,1,2,6,510,31,5.0,24.45674443244934
-0.9994198280784607,30.977937930118323,7.896095026939038,5.30060372574044,1,2,4,514,32,5.0,34.53958821296692
-0.9994198280784607,30.977937930118323,7.896095026939038,5.30060372574044,1,2,0,514,33,5.0,44.59312415122986
-1.028545355842478,30.624884922864187,7.896075274602124,5.306590279049329,1,2,-6,508,34,5.0,54.62247705459595
-1.0431081197244865,30.44835841923712,7.896065398433667,5.309583555703774,1,2,-3,505,35,6.0,4.690246820449829
13.090836402600225,38.176105796254994,-17.050509943814276,-21.38532764132086,1,2,-17,488,36,6.0,19.701741456985474
14.095464681919376,44.60920567691992,-17.043999972410024,-22.338666192057683,1,4,272,760,37,6.0,29.823318004608154
11.944273579156597,20.717255720528485,-17.044748121742696,-21.672297215562793,1,2,-498,262,38,6.0,40.01964330673218
13.25825486797031,40.72540691350709,-17.05135127181588,-21.343425004374026,1,2,259,521,39,6.0,50.08040261268616
13.237961720652724,40.416400717476535,-17.05124929266417,-21.348504111882733,1,2,-4,517,40,7.0,0.12584137916564941
13.704704108957209,47.52354322617936,-17.053594813153488,-21.231684639182475,1,2,92,609,41,7.0,10.215793371200562
13.811243132374537,49.14582575533979,-17.054130203699962,-21.205019324761764,1,2,21,630,42,7.0,20.253336191177368
13.831536279692124,49.45483195137035,-17.05423218285167,-21.199940217253058,1,2,4,634,43,7.0,30.31196403503418
13.780803411398157,48.68231646129396,-17.053977234972397,-21.212637986024824,1,2,-10,624,44,7.0,40.368892192840576
-28.91893234862198,25.83386216923134,72.30028853292588,-49.47179394582393,1,2,-6,618,45,7.0,56.479424476623535
-27.22098708697785,46.91666004255473,72.29499968655952,-49.67643943245122,1,3,390,1008,46,8.0,6.600830316543579
-29.287189547646694,24.685013361997242,72.29655687177085,-48.95945647033366,1,1,-501,507,47,8.0,16.80695128440857
-28.734344331647222,32.972963511339024,72.29280640986231,-48.83152718464152,1,1,116,623,48,8.0,26.930837631225586
-28.777237494957525,32.32993289630389,72.2930973939759,-48.84145273266936,1,1,-9,614,49,8.0,36.96868896484375
-28.600898934681833,34.973503202559456,72.29190112595334,-48.800647701888245,1,1,37,651,50,8.0,47.0252799987793
-28.700982982405876,33.473098434144134,72.29258008888506,-48.8238073139532,1,1,-21,630,51,8.0,57.11046123504639
-28.710514796474833,33.33020274191411,72.29264475202142,-48.82601299129272,1,1,-2,628,52,9.0,7.156281471252441
-28.71528070350931,33.25875489579909,72.2926770835896,-48.82711582996248,1,1,-1,627,53,9.0,17.21529221534729
-26.998767598127102,54.433698842553525,-14.568028930215664,-53.01480358651706,1,3,1,628,54,9.0,31.20253849029541
-27.09127359006811,44.11958416189036,-14.555272877991502,-54.2451751404929,1,5,48,676,55,9.0,41.414079904556274
-27.94402217964009,31.076860618630462,-14.549954853856457,-54.46203876596229,1,5,-179,497,56,9.0,51.50669860839844
-27.410458816332483,39.237670880334974,-14.553282332644866,-54.326347558964684,1,5,112,609,57,10.0,1.5668561458587646
-27.367583188923835,39.8934502763648,-14.553549719333219,-54.31544380125952,1,5,9,618,58,10.0,11.659629344940186
-27.362819230322874,39.96631465370145,-14.553579428965259,-54.31423227262561,1,5,1,619,59,10.0,21.72597599029541
-27.33423547871711,40.40350091772134,-14.553757686757494,-54.306963100822166,1,5,6,625,60,10.0,31.809175968170166
-26.824491908414306,48.199989292742615,-14.556936617385706,-54.177329536994094,1,5,107,732,61,10.0,41.901426553726196
-26.8006721154095,48.56431117942585,-14.557085165545903,-54.17127189382456,1,5,5,737,62,10.0,51.98376250267029
7.395182683582734,26.985085793104282,52.84319779131179,-13.217841836073362,1,3,-32,705,63,11.0,12.09900712966919
7.38987000906253,116.37414121595057,52.798396707100686,-10.494061513711086,1,5,749,1454,64,11.0,22.325884342193604
7.5440218390005995,0.9850374592606101,52.85865819164599,-14.310245438992606,1,3,-914,540,65,11.0,32.6456663608551
7.3717292409108275,31.082063106316006,52.8407616070167,-13.045705510764876,1,3,191,731,66,11.0,42.747962474823
7.367218963473922,31.869943358856723,52.840293110036875,-13.012602371282474,1,3,5,736,67,11.0,52.78311085700989
7.4023991274817815,25.72447738903913,52.843947386479506,-13.270806859245205,1,3,-39,697,68,12.0,2.8311989307403564
7.368121018961303,31.712367308348583,52.84038680943284,-13.019222999178956,1,3,38,735,69,12.0,12.906219005584717
7.399692961019638,26.197205540563562,52.843666288291615,-13.250944975555765,1,3,-35,700,70,12.0,22.960681676864624
7.394280628095352,27.142661843612423,52.843104091915826,-13.211221208176884,1,3,6,706,71,12.0,33.04784870147705
2.4167988091181827,23.36344867061856,17.930681793204286,4.195322338960318,1,3,25,731,72,12.0,49.83945155143738
2.4805566112223305,67.42261169618331,17.94882557596453,5.419955021519238,1,5,465,1196,73,13.0,0.011983394622802734
2.665906740828584,-1.68525224208841,17.925596237635737,2.91782549336826,1,3,-626,570,74,13.0,10.249024629592896
2.415251554883956,23.51903066386519,17.930713380505953,4.203257101976417,1,3,162,732,75,13.0,20.34025478363037
2.41370430064973,23.67461265711182,17.93074496780762,4.211191864992517,1,3,1,733,76,13.0,30.411462545394897
2.4198933175866344,23.05228468412531,17.93061861860095,4.179452812928118,1,3,-4,729,77,13.0,40.497982025146484
2.4245350802893126,22.58553870438543,17.930523856695945,4.155648523879819,1,3,-3,726,78,13.0,50.58341097831726
2.41370430064973,23.674612657111823,17.93074496780762,4.211191864992517,1,3,7,733,79,14.0,0.6842834949493408
2.412157046415504,23.83019465035845,17.930776555109286,4.219126628008617,1,3,1,734,80,14.0,10.732824802398682
6.419002147350744,20.837366066370333,14.976493274475969,4.702628198098099,1,3,3,737,81,14.0,27.6872341632843
6.36560614257674,70.60553266650152,14.997673965734371,6.219996228958479,1,5,501,1238,82,14.0,37.82892656326294
7.061231219863287,-36.850603642140214,14.962649855002939,1.7587261117343544,1,3,-871,367,83,14.0,48.23389792442322
6.076852371605542,29.08488699078714,14.973853541381953,5.634698759295734,1,2,332,699,84,14.0,58.51754283905029
6.056023320605135,30.955848170522618,14.974302517148645,5.730176664799423,1,2,12,711,85,15.0,8.625864028930664
6.1167747193563216,25.49887806296081,14.972993004495791,5.451699440413663,1,2,-35,676,86,15.0,18.703478574752808
6.1167747193563216,25.49887806296081,14.972993004495791,5.451699440413663,1,2,0,676,87,15.0,28.772701025009155
6.043873040854898,32.04724219203498,14.974564419679217,5.785872109676575,1,2,42,718,88,15.0,38.83360528945923
6.095945668355915,27.369839242696287,14.973441980262484,5.547177345917352,1,2,-30,688,89,15.0,48.91625761985779
4.799589622947492,23.36735302155857,17.56975711317777,6.92956038234061,1,2,-4,684,90,16.0,3.4194204807281494
5.090943788232892,40.812759040954326,17.582807221068652,6.810807539488571,1,4,296,980,91,16.0,13.649178981781006
5.324028552024753,-20.524776614474177,17.560111482145413,4.6580006297759535,1,2,-583,397,92,16.0,23.878079891204834
4.710051269202594,30.861131252100748,17.571403928232073,7.317387657168723,1,2,336,733,93,16.0,34.004316091537476
4.739288282670317,28.414183258454322,17.570866192704138,7.190750179673829,1,2,-16,717,94,16.0,44.071974754333496
4.746597536037247,27.802446260042718,17.570731758822152,7.159090810300106,1,2,-4,713,95,16.0,54.127742290496826
4.753906789404177,27.190709261631113,17.570597324940167,7.127431440926383,1,2,-4,709,96,17.0,4.171062231063843
4.7228424625947225,29.79059150488044,17.571168668938597,7.261983760764708,1,2,17,726,97,17.0,14.224971055984497
4.711878582544327,30.708197002497847,17.571370319761574,7.309472814825293,1,2,6,732,98,17.0,24.278355598449707
8.141543543323937,30.42436495192384,13.71052503210479,-2.8158642622621617,1,2,-23,709,99,17.0,39.13647270202637
8.700748451917324,53.14933304067132,13.71392583543269,-2.630323113272434,1,4,343,1052,100,17.0,49.28467297554016
8.050870122270645,-15.72929006766195,13.721356954261923,-5.264732487576048,1,2,-669,383,101,17.0,59.53014302253723
8.150444001832236,34.95478507654576,13.709461775942126,-2.5754845591638658,1,2,358,741,102,18.0,9.668988466262817
8.14488121526455,32.12327249865706,13.71012631104379,-2.7257218736003006,1,2,-20,721,103,18.0,19.742267370224
8.144046797279396,31.698545611973753,13.71022599130904,-2.7482574707657657,1,2,-3,718,104,18.0,29.846707344055176
8.152112837802541,35.804238849912366,13.709262415411626,-2.530413364832935,1,2,29,747,105,18.0,39.937485456466675
8.147384469220007,33.39745315870697,13.709827270248041,-2.6581150821039046,1,2,-17,730,106,18.0,49.982956409454346
8.142099821980706,30.707516209712708,13.710458578594622,-2.8008405308185176,1,2,-19,711,107,19.0,0.03588414192199707
1.8913899468908717,30.228491632175885,19.57535982600081,7.808157312976542,1,2,16,727,108,19.0,14.876960039138794
2.964278433202845,52.89105561878953,19.583665045479407,8.072250323382493,1,4,357,1084,109,19.0,25.104340314865112
0.7736960371262338,-17.08596517954937,19.576711974735904,5.134429789360559,1,2,-720,364,110,19.0,35.38856077194214
1.9498918319749714,32.7050059005582,19.575289052375556,7.948104483634127,1,2,382,746,111,19.0,45.487794399261475
1.8605994810571354,28.925063069869402,19.57539707527726,7.734500907367286,1,2,-29,717,112,19.0,55.5428204536438
1.9776032512253343,33.87809160663403,19.57525552802675,8.014395248682458,1,2,38,755,113,20.0,5.6241772174835205
1.9160223195578612,31.271234482021068,19.57533002657965,7.867082437463947,1,2,-20,735,114,20.0,15.680315971374512
1.9191013661412348,31.401577338251716,19.575326301652005,7.874448078024872,1,2,1,736,115,20.0,25.746524572372437
1.9067851798077402,30.880205913329124,19.575341201362583,7.84498551578117,1,2,-4,732,116,20.0,35.80938935279846
0.21638351658283284,24.220690365658037,16.865769879535677,7.888264082091706,1,2,15,747,117,20.0,50.679351806640625
1.1366592760183765,42.93480393808501,16.87771548282782,7.883264824070138,1,4,323,1070,118,21.0,0.8754165172576904
-1.2163450232030493,-45.255247773337445,16.855362011840615,4.123690996111606,1,2,-843,227,119,21.0,15.263230800628662
0.21913876377472863,24.354297939002237,16.86578989466586,7.895503645718591,1,2,521,748,120,21.0,25.97635245323181
0.768822177229118,38.05360085890294,16.872413188042874,8.128289834581564,1,3,194,942,121,21.0,36.211181640625
-1.2535524589647964,-34.103542051212855,16.852461532677605,5.237463641849208,1,1,-723,219,122,22.0,1.5055193901062012
0.7398804830430588,49.60612930106019,16.86957275427041,9.26378117119982,1,2,718,937,123,22.0,11.82579231262207
