SQL CPU,Web Worker CPU,SQL Memory,Web Worker Memory,# SQL Containers,# Web Worker Containers,Delta Requests,# Requests,Iteration,Minutes,Seconds
0.07170755102040817,3.3179161366294525,16.549814273047915,5.878619332007922,1,4,0,303,0,0.0,0.0
0.5980723817316016,8.618021893299883,16.54396805537105,7.357703420457317,1,2,299,602,1,0.0,20.24353051185608
-0.05211504096487418,7.700729852067073,16.539946193155963,7.728680826713158,1,1,-106,496,2,0.0,30.495912313461304
0.3875894211893525,9.418081809432502,16.540475142922414,7.906111161234368,1,1,123,619,3,0.0,30.569713830947876
0.6271032339075086,10.353549948810418,16.54076327003097,8.002760205241858,1,1,67,686,4,0.0,40.70250391960144
3.216138561847311,42.75387236357542,16.5180925720083,7.987542704683753,1,1,8,694,5,0.0,54.66282653808594
4.87165199151306,48.494505208989345,16.527162032642856,7.569348509865259,1,3,283,977,6,1.0,14.97092318534851
3.0034778465063843,32.61382512377294,16.522875066745836,6.200549592141839,1,3,-426,551,7,1.0,15.038740396499634
3.810388744819127,39.47308600565045,16.524726713987743,6.791767904022377,1,3,184,735,8,1.0,25.07426404953003
3.7533787356992048,38.98846431290911,16.524595891084783,6.749997045030817,1,3,-13,722,9,1.0,35.16405391693115
14.833452686963653,21.474964675414235,7.741278635765228,-4.556740609574786,1,2,0,722,10,2.0,1.6192960739135742
16.868271474013177,38.77223124710534,7.745948007070904,-3.065842257876038,1,2,464,1186,11,2.0,1.6651742458343506
14.802754989745232,21.214014533168893,7.741208192663635,-4.579232610570242,1,2,-471,715,12,2.0,11.683438777923584
14.780828063160646,21.02762157442222,7.741157876162496,-4.595298325566995,1,2,-5,710,13,2.0,21.727830171585083
14.881691925449738,21.885029184656908,7.741389332067734,-4.521396036581928,1,2,23,733,14,2.0,31.79940700531006
15.920738777557155,22.001989701654583,2.3964559530348657,12.246501165475056,1,2,-12,721,15,2.0,46.18514060974121
17.08572404880419,30.950823252606003,2.396027723866648,13.037060091752709,1,2,287,1008,16,2.0,56.260969400405884
15.924797959686934,22.033170306361733,2.3964544609471714,12.249255726193795,1,2,-286,722,17,3.0,6.362883567810059
15.904502049038031,21.877267282825994,2.396461921385642,12.235482922600108,1,2,-5,717,18,3.0,16.41219997406006
15.90044286690825,21.846086678118844,2.3964634134733362,12.232728361881371,1,2,-1,716,19,3.0,26.476476430892944
1.2496730949501265,28.022660728862284,16.277630695689396,5.425197575593872,1,2,20,736,20,3.0,40.92084860801697
1.3783417372048987,36.216179211205876,16.279513230921733,6.220258426843056,1,2,292,1028,21,3.0,50.96777367591858
1.2496730949501265,28.022660728862284,16.277630695689396,5.425197575593872,1,2,-292,736,22,4.0,0.9992921352386475
1.2492324489150073,27.994600734059738,16.27762424865093,5.422474764459457,1,2,-1,735,23,4.0,11.100020408630371
1.24791051080965,27.910420749652097,16.27760490753553,5.414306331056212,1,2,-3,732,24,4.0,21.17601203918457
8.338684624955091,28.02889871084367,20.50593427007029,7.639679208257855,1,2,-2,730,25,4.0,36.72457814216614
8.443258835554841,38.807796398018645,20.507381925257636,8.686588940639894,1,2,386,1116,26,4.0,46.7842972278595
8.335704530870641,27.721728051364586,20.505893015647853,7.609844993086345,1,2,-397,719,27,4.0,56.8658664226532
8.334079025006396,27.55418041892145,20.505870513235614,7.593571784810977,1,2,-6,713,28,5.0,6.949289083480835
8.33868462495509,28.028898710843666,20.50593427007029,7.639679208257855,1,2,17,730,29,5.0,16.990243673324585
4.050570885051428,29.05684909495933,17.486509409064947,6.263298445845078,1,2,-15,715,30,5.0,31.45356798171997
4.022572517437309,38.192667318222995,17.484027668721644,7.067338862491004,1,2,313,1028,31,5.0,41.51660466194153
4.050302530090271,29.144412847897954,17.48648562241629,6.27100490351261,1,2,-310,718,32,5.0,51.581944704055786
4.050302530090271,29.144412847897954,17.48648562241629,6.27100490351261,1,2,0,718,33,6.0,1.643296718597412
4.049408013553078,29.43629202436005,17.48640633358743,6.296693095737719,1,2,10,728,34,6.0,11.695936441421509
4.960583285322707,33.07365564705456,17.167889645928597,7.061925446295442,1,2,-20,708,35,6.0,26.132448434829712
4.9712699006207695,40.66451023615214,17.16294490889961,7.853535065348939,1,2,340,1048,36,6.0,36.17641878128052
4.960646147765638,33.11830773287278,17.16786055924019,7.066581973466345,1,2,-338,710,37,6.0,46.22945761680603
4.960866166315892,33.27459003323655,17.167758755830768,7.082879818564505,1,2,7,717,38,6.0,56.348886013031006
4.961746240516908,33.899719234691645,17.167351542193085,7.148071198957146,1,2,28,745,39,7.0,6.455487489700317
5.888115897820413,29.453736032825738,16.366502049215118,5.558933539693252,1,2,-19,726,40,7.0,20.9007830619812
6.273910618643964,37.85534483803256,16.35810888687341,6.28882377719693,1,2,294,1020,41,7.0,30.927160501480103
5.878930309229376,29.25369772793986,16.36670188641373,5.54155520070507,1,2,-301,719,42,7.0,41.02373003959656
5.8618713589888785,28.882198018866088,16.36707301263972,5.509281142584159,1,2,-13,706,43,7.0,51.10473608970642
5.903862621119333,29.796658841201523,16.36615947116035,5.588724977958709,1,2,32,738,44,8.0,1.1749911308288574
3.7506175147290786,25.089900814211614,17.322923449445312,6.41827554337996,1,2,-19,719,45,8.0,15.615622997283936
4.01095061215949,35.877783139517355,17.305797696583262,7.248126180460185,1,2,345,1064,46,8.0,25.665926933288574
3.752881280793691,25.18370848660558,17.32277452985521,6.42549163587631,1,2,-342,722,47,8.0,35.723756074905396
3.7506175147290786,25.089900814211614,17.322923449445316,6.41827554337996,1,2,-3,719,48,8.0,45.78168177604675
3.7679730545577725,25.809092969231997,17.321781732587844,6.473598919185308,1,2,23,742,49,8.0,55.860098361968994
4.677620965554719,24.815182202976978,16.888276653482237,6.588658500315868,1,2,-29,713,50,9.0,10.292870998382568
4.2945642792814525,33.83951901785619,16.868105047465683,7.256057694691423,1,2,302,1015,51,9.0,20.372986555099487
4.668742168190769,25.024355572858287,16.887809099700394,6.604128018066295,1,2,-295,720,52,9.0,30.458139657974243
4.6497161738394475,25.472584222603942,16.88680719873931,6.637276984674353,1,2,15,735,53,9.0,40.544527769088745
4.67001056781419,24.994473662875244,16.887875893097803,6.601918086959092,1,2,-16,719,54,9.0,50.601314067840576
-11.055388664106607,43.813649863101084,1.5854876993700429,4.865011980332109,1,2,2,721,55,10.0,5.0216124057769775
-10.149339291733106,49.64489214669072,1.5831155524473821,4.390017381118192,1,4,314,1035,56,10.0,25.292965412139893
-9.318554278655585,30.03390596693046,1.625153477575733,2.966404231089357,1,4,-644,391,57,10.0,25.37574315071106
-9.723626474472885,39.59578432165829,1.6046567252615993,3.66052617069969,1,4,314,705,58,10.0,35.45376181602478
-9.74168701823544,40.02211010817482,1.6037428573240264,3.6914742826568383,1,4,14,719,59,10.0,45.53405737876892
8.407912348784754,21.449998833500242,11.675648757915647,7.487289356122385,1,3,-3,716,60,11.0,15.141700267791748
7.447269023223537,45.020632686617134,11.624875768778402,9.197316414452184,1,3,701,1417,61,11.0,15.206526756286621
8.395578839612071,21.752617527762794,11.674996893575797,7.509244054446163,1,3,-692,725,62,11.0,25.281413793563843
8.370911821266704,22.357854916287906,11.673693164896095,7.553153451093719,1,3,18,743,63,11.0,35.318042039871216
8.409282738692829,21.41637453413773,11.675721187286742,7.484849945197522,1,3,-28,715,64,11.0,45.45210814476013
2.8752720318929508,25.46229457956377,12.950747934065825,-1.3646021193118514,1,3,-4,711,65,12.0,1.7693171501159668
2.45600459112472,39.026166527404754,12.918748254789843,-0.37264430545845195,1,3,426,1137,66,12.0,11.830180168151855
2.874287836022603,25.4941346545587,12.950672817447806,-1.362273579842712,1,3,-425,712,67,12.0,21.91336226463318
2.8605090938377313,25.939895704487746,12.949621184795545,-1.3296740272747598,1,3,14,726,68,12.0,31.960118055343628
2.868382660800515,25.68517510452829,12.950222117739695,-1.3483023430278753,1,3,-8,718,69,12.0,41.998178243637085
-0.13115566023903602,21.656644767656594,22.505738308401483,10.333980061532563,1,1,3,721,70,13.0,8.752705812454224
-0.5523905522267875,36.50960167621892,22.471251902353792,11.459444972336678,1,1,473,1194,71,13.0,8.861415386199951
-0.12581230008697153,21.46823516627948,22.50617576809765,10.319703551036104,1,1,-479,715,72,13.0,18.92484974861145
-0.13649902039110054,21.845054369033704,22.505300848705318,10.34825657202902,1,1,12,727,73,13.0,29.00540781021118
-0.1373895804164446,21.876455969263223,22.505227938755958,10.350635990445097,1,1,1,728,74,13.0,39.037455797195435
11.596636347069607,64.46857150915807,18.883553043802195,15.857355371923495,1,3,-31,697,75,14.0,3.414738416671753
12.698945197092797,66.39335670864398,18.895453294407798,15.064709211200178,1,5,137,834,76,14.0,13.636274099349976
13.700328871466994,85.37078629499949,18.98993906687738,14.821779725344827,1,7,-287,547,77,14.0,23.8171706199646
14.77526414790614,91.92069909941465,19.024238692516846,14.178231247663529,1,9,22,569,78,14.0,34.039628744125366
15.84853320682278,98.75214141021681,19.059901758375766,13.54375828112392,1,11,15,584,79,14.0,44.280601024627686
208.22430943778386,-91.2035515850676,90.3599898942216,-64.53495413305443,3,11,-6,578,80,15.0,16.19171977043152
206.79396512388465,58.61143945362963,89.65614674770268,-57.08958121681019,5,11,1632,2210,81,15.0,26.402071714401245
206.32331133661134,-32.54007831726639,89.46729153575325,-62.701720341303684,7,11,-1485,725,82,15.0,36.649187326431274
205.3979052529548,-9.508877605079569,89.03440771316566,-62.126517379121005,9,11,-8,717,83,15.0,46.941237449645996
204.46203093769572,16.15076754070564,88.5959064411795,-61.40888406423217,11,11,26,743,84,15.0,57.15527057647705
-9.576456468577549,3.8427013614838366,38.189825112049604,-31.462507600143535,9,9,-4,739,85,16.0,46.88872003555298
-25.055766665855103,59.93864858389519,24.43734439729478,-25.394546933902575,9,11,2760,3499,86,16.0,57.10770869255066
-4.8895339114970895,-5.40578467337825,41.75952042128647,-32.16315813557995,7,9,-2949,550,87,17.0,7.36405086517334
-4.031985541082793,27.488812196094777,43.176974037850485,-29.2844780257173,5,7,182,732,88,17.0,17.561590909957886
-0.4736127260213965,23.98217940722265,45.817073626691545,-29.42126579845431,3,7,-6,726,89,17.0,27.77336287498474
15.37384942619354,24.30546374247828,-10.55037880630228,-4.097731034478988,1,7,-21,705,90,17.0,54.936302185058594
11.942988195230086,48.92995209122628,-10.790932004548777,-0.9386621672746869,1,7,1214,1919,91,17.0,54.99813532829285
15.351240785462315,24.467733846918136,-10.551964000359918,-4.076913447215698,1,7,-1206,713,92,18.0,5.093516111373901
15.331458224822493,24.609720188303008,-10.553351045160351,-4.058698058360319,1,7,7,720,93,18.0,15.134513854980469
15.303197423908461,24.812557818852827,-10.555332537732397,-4.0326760742812064,1,7,10,730,94,18.0,25.21627926826477
8.039956421559406,34.72687471544377,13.213516078860472,4.074062088520677,1,5,-10,720,95,19.0,0.038031578063964844
5.372224454174878,41.988780376728954,12.740949160316836,5.559875401880818,1,6,1064,1784,96,19.0,10.260812997817993
8.413181949439183,32.258332632193095,13.268311405817405,3.7756832441742683,1,5,-1182,602,97,19.0,20.510363340377808
8.049445206166519,34.66411517095435,13.214909180393274,4.06647618569831,1,5,115,717,98,19.0,20.58117413520813
8.02414178054755,34.83147395625948,13.211194242972464,4.0867052598912865,1,5,8,725,99,19.0,30.627352237701416
7.617328953967419,33.274174148115264,13.516207672794327,15.345678631059654,1,4,-14,711,100,20.0,2.249422311782837
4.617249399872668,48.860030806269904,13.12927667711837,17.298328718745665,1,4,831,1542,101,20.0,2.3192365169525146
7.559565689387978,33.57426284430116,13.508757737859531,15.383274781965762,1,4,-815,727,102,20.0,12.370207786560059
7.512633036917181,33.8180849099522,13.502704665725009,15.413821654576974,1,4,13,740,103,20.0,22.43621325492859
7.653430994329571,33.08661871299909,13.520863882128573,15.322181036743334,1,4,-39,701,104,20.0,32.47933793067932
8.485814114016238,24.24284669166597,9.36608773013355,7.229832581974733,1,4,22,723,105,20.0,49.982505559921265
6.53246158166088,34.74432578690765,9.134307235551034,8.436084858038443,1,4,508,1231,106,21.0,0.02484893798828125
8.489659296166543,24.22217448872258,9.366543990949657,7.227458069620278,1,4,-509,722,107,21.0,10.146339654922485
8.516575571218684,24.077469068118855,9.369737816662408,7.210836483139085,1,4,-7,715,108,21.0,20.197499752044678
8.44736229251318,24.44956872109986,9.361525121972477,7.2535777055192945,1,4,18,733,109,21.0,30.25347661972046
1.99835324850508,30.184082311786817,13.435654251250748,6.511152856487392,1,3,-5,728,110,21.0,58.10655331611633
-0.2387296179806393,42.20025434026746,13.173624903469204,7.87038817577621,1,3,573,1301,111,21.0,58.18534255027771
2.049107310048386,29.91146409822617,13.441599070659404,6.480315056922375,1,3,-586,715,112,22.0,8.265610456466675
1.99835324850508,30.184082311786813,13.435654251250748,6.511152856487392,1,3,13,728,113,22.0,18.321329832077026
2.0803405786904205,29.743699043727315,13.445257421064731,6.46133794949775,1,3,-21,707,114,22.0,28.383750677108765
-43.93608471132521,-10.166680860349473,26.320206786131255,35.77358887220544,1,1,12,719,115,22.0,55.96960639953613
-45.969638776410584,1.5980500947964327,26.08636968582705,36.9786057101036,1,1,514,1233,116,22.0,56.04241180419922
-43.90839039526373,-10.326900931723056,26.32339133808092,35.757178137058965,1,1,-521,712,117,23.0,6.204617261886597
-43.93212838045928,-10.189569441974271,26.32066172212406,35.77124448147023,1,1,6,718,118,23.0,16.293835639953613
-43.86882708660448,-10.55578674797103,26.327940698009016,35.73373422970686,1,1,-16,702,119,23.0,26.35504913330078
17.081503172389237,38.58173675729843,9.637216518546376,3.798216041848497,1,1,-2,700,120,23.0,40.53651428222656
15.82293527150262,45.73207650697602,9.49064385285912,4.546415603620209,1,1,322,1022,121,23.0,50.56841731071472
17.108863344147643,38.426294588827176,9.640402880843926,3.781950833983895,1,1,-329,693,122,24.0,0.6594271659851074
17.046325808699862,38.78159097390432,9.633119767020956,3.819128451960129,1,1,16,709,123,24.0,10.696253299713135
17.030691424837915,38.87041507017361,9.631298988565213,3.8284228564541873,1,1,4,713,124,24.0,20.789185047149658
17.777963295564106,42.81814325413416,25.396727599848983,-0.33739743241197506,1,1,12,725,125,24.0,34.203155755996704
16.950257833359892,48.208494369975334,25.300493928240545,0.1596047401254463,1,1,214,939,126,24.0,44.26600790023804
17.870790076372057,42.21361789534823,25.407520161150863,-0.39313599381804104,1,1,-238,701,127,24.0,54.332406759262085
17.878525641439385,42.16324078211607,25.408419541259352,-0.3977808739352132,1,1,-2,699,128,25.0,4.406829118728638
17.785698860631435,42.767766140902,25.397626979957472,-0.3420423125291473,1,1,24,723,129,25.0,14.51707911491394
2.7715088098462193,46.08031069994368,16.834062347811496,2.265007831502867,1,1,-30,693,130,25.0,27.90820050239563
2.5083671628509276,38.32255956047128,16.73183656386687,1.6928761117379234,1,2,276,969,131,25.0,48.101900577545166
3.948201186440459,27.358437886966268,16.915026651612802,0.762650996172679,1,2,-410,559,132,25.0,48.13381481170654
3.386314738210398,31.63711951565115,16.843537836882682,1.1256656754176524,1,2,160,719,133,25.0,58.182122230529785
3.4776212860477833,30.941833750989858,16.855154769276325,1.0666757900403443,1,2,-26,693,134,26.0,8.251700639724731
3.298669510810063,29.188173123540494,16.758532857703315,1.1315741948219906,1,2,5,698,135,26.0,23.679352521896362
1.9678232778769311,38.91385350432211,16.583553700030496,1.9880210108582994,1,2,395,1093,136,26.0,33.746851444244385
3.190854119787632,29.976076344262044,16.74435733100577,1.2009572280198688,1,2,-363,730,137,26.0,43.824718952178955
3.2649772011155536,29.434392880015977,16.754103005610332,1.1532563926963275,1,2,-22,708,138,26.0,53.8704628944397
3.248131046268299,29.55750275825372,16.75188807956384,1.164097491633496,1,2,5,713,139,27.0,3.9533774852752686
6.438671158489545,22.64398125502446,8.484435985288117,8.99112992016471,1,2,2,715,140,27.0,18.43036913871765
5.374875445637774,30.354321732801967,8.345481255400124,9.675403815777955,1,2,314,1029,141,27.0,28.537533044815063
6.455610580668713,22.52120513276686,8.48664864022264,8.980233839024372,1,2,-319,710,142,27.0,38.59104681015015
6.442059042925378,22.619426030572942,8.484878516275023,8.988950703936643,1,2,4,714,143,27.0,48.651559829711914
6.391240776387874,22.987754397345753,8.478240551471456,9.021638947357658,1,2,15,729,144,27.0,58.68007302284241
4.371931631019899,27.970252544580447,5.086530468120806,9.183226664581863,1,2,-21,708,145,28.0,14.196049213409424
2.919688825287619,37.79342878617986,4.9054497138349245,10.063830899144463,1,2,409,1117,146,28.0,24.269444227218628
4.311569460610489,28.37855082357113,5.079003884201833,9.219828796580797,1,2,-392,725,147,28.0,34.353126764297485
4.386134494645643,27.87418236128852,5.088301429042917,9.174614398229172,1,2,-21,704,148,28.0,44.44393467903137
4.286714449265438,28.546673644332,5.075904702588138,9.234900262698005,1,2,28,732,149,28.0,54.47819757461548
18.9963243859919,47.924413188887364,42.019723002244916,-4.851414422148778,1,4,-6,726,150,29.0,20.116299867630005
18.843255430438358,48.98502918384125,42.000204995892815,-4.756880449490649,1,4,44,770,151,29.0,20.16816020011902
19.03807046477923,47.63515428117267,42.0250460948864,-4.8771964146919045,1,4,-56,714,152,29.0,30.235347509384155
19.024155105183453,47.73157391707757,42.02327173067257,-4.868602417177529,1,4,4,718,153,29.0,40.270559787750244
19.093731903162336,47.24947573755308,42.032143551741704,-4.911572404749406,1,4,-20,698,154,29.0,50.3367280960083
5.19080291403451,23.674592499021614,13.176894006355626,-3.347961952343926,1,4,20,718,155,30.0,8.800357818603516
3.293636850053872,35.16743769612063,12.927796089473633,-2.138690242384107,1,4,578,1296,156,30.0,18.888250827789307
5.223625856317912,23.47575434682267,13.181203658896838,-3.3688836082255835,1,4,-588,708,157,30.0,28.942096710205078
5.19408520826285,23.65470868380172,13.177324971609748,-3.3500541179320917,1,4,9,717,158,30.0,38.98282337188721
5.220343562089572,23.495638162042564,13.180772693642716,-3.366791442637418,1,4,-8,709,159,30.0,49.03203773498535
13.887180139276252,34.31288346325024,9.376268510773134,19.440973338561854,1,3,-60,649,160,31.0,16.897541999816895
12.260943943446787,46.31093274315728,9.137404161620209,20.515368903862885,1,3,587,1236,161,31.0,16.952396392822266
13.701562038559771,35.682337128929575,9.349004607207126,19.56360451892841,1,3,-520,716,162,31.0,27.03730845451355
13.693250780318735,35.74365594978089,9.347783835405663,19.569095467303033,1,3,3,719,163,31.0,37.086040019989014
13.687709941491377,35.78453516368176,9.34696998753802,19.57275609955278,1,3,2,721,164,31.0,47.15656805038452
9.957271195669309,29.74783154458684,14.779905969992923,6.541887618104639,1,3,-6,715,165,32.0,3.532878875732422
8.63932121788246,38.85536570244638,14.592013259109933,7.370138416845411,1,3,460,1175,166,32.0,13.584466695785522
9.965866521611396,29.688434582687755,14.781131357237811,6.536485982460677,1,3,-463,712,167,32.0,23.636645793914795
9.925755000548317,29.96562040488348,14.775412883428329,6.561693615465831,1,3,14,726,168,32.0,33.695000648498535
10.005978042674473,29.41124876049203,14.786849831047293,6.511278349455523,1,3,-28,698,169,32.0,43.75646352767944
3.2616566779264504,34.74494542755743,14.644636721710265,8.097712062325746,1,2,33,731,170,33.0,10.477636575698853
1.7470862309064505,42.583514448810554,14.482940498332672,8.885155969193447,1,2,446,1177,171,33.0,10.554916620254517
3.2582607800631767,34.76252069442123,14.644274174124217,8.099477631623657,1,2,-445,732,172,33.0,20.64808464050293
3.2480730864733562,34.815246495012616,14.643186531366071,8.104774339517386,1,2,3,735,173,33.0,30.70093584060669
3.3397623287817417,34.34071428969012,14.652975316189378,8.057103968473825,1,2,-27,708,174,33.0,40.8028244972229
4.076112308395735,29.328164275550225,14.484990405075648,6.633073931030715,1,2,12,720,175,33.0,56.10653114318848
2.8521950222215544,36.52821561373261,14.354854441481642,7.258664617313879,1,2,361,1081,176,34.0,6.16953444480896
4.086283366175576,29.268330053903277,14.486071867376983,6.627875116463265,1,2,-364,717,177,34.0,16.276159524917603
4.0727219558024546,29.348109016099205,14.48462991764187,6.634806869219865,1,2,4,721,178,34.0,26.34816813468933
4.079502660989015,29.308219535001243,14.485350892509427,6.631340992841565,1,2,-2,719,179,34.0,36.39981436729431
6.767139265772821,28.33816310740309,15.681151552033185,3.214933994339977,1,2,-6,713,180,34.0,51.89475607872009
5.382845971418524,36.35048137662316,15.536705337441257,3.9054777955989612,1,2,399,1112,181,35.0,1.9356613159179688
6.781016892783891,28.257839114729208,15.682599634384983,3.2080112494652,1,2,-403,709,182,35.0,11.980393171310425
6.749792232008982,28.43856809824545,15.679341449093435,3.223587425433448,1,2,9,718,183,35.0,22.01380205154419
6.791425113042194,28.197596120223796,15.683685696148832,3.2028191908091173,1,2,-12,706,184,35.0,32.06898903846741
4.761817057611825,30.316017436879466,13.958892861257066,6.216861736047207,1,2,5,711,185,35.0,46.60602569580078
3.622415444203432,36.88772517728395,13.843397668529791,6.770608346318882,1,2,320,1031,186,35.0,56.65303444862366
4.761817057611825,30.316017436879466,13.958892861257066,6.216861736047207,1,2,-320,711,187,36.0,6.743412971496582
4.790302097947035,30.151724743369353,13.961780241075248,6.2030180707904155,1,2,-8,703,188,36.0,16.784607648849487
4.740453277360418,30.43923695701205,13.95672732639343,6.227244484989801,1,2,14,717,189,36.0,26.8763906955719
4.062011222723339,23.877929830199314,13.604718247010718,5.74575733428206,1,2,-18,699,190,36.0,42.367021322250366
2.55367264944772,32.93493574169831,13.460161733906865,6.430404434902719,1,2,399,1098,191,36.0,52.40996074676514
3.9334811187349406,24.649704770026297,13.59240014814974,5.804098189974046,1,2,-365,733,192,37.0,2.498682975769043
3.967503793320105,24.445411403601508,13.595660821377646,5.7886550222908735,1,2,-9,724,193,37.0,12.590648174285889
3.986405279200752,24.33191508892107,13.59747230650426,5.780075484689111,1,2,-5,719,194,37.0,22.671900272369385
0.584284266642338,34.011494457646315,21.856713455911912,4.178173975681241,1,2,2,721,195,37.0,38.18543076515198
-1.0321252707866877,43.72868465726642,21.702905345705844,4.907531482650589,1,2,425,1146,196,37.0,48.24225044250488
0.5006113023518943,34.51450195033253,21.848751624324777,4.215928952512595,1,2,-403,743,197,37.0,58.29526400566101
0.5994975328769642,33.920038549885184,21.858161061655032,4.171309434439176,1,2,-26,717,198,38.0,8.37609577178955
0.5424477844971162,34.262998203989426,21.852732540118346,4.197051464096917,1,2,15,732,199,38.0,18.453158140182495
1.957074450404906,23.20976530798797,5.105933484907887,-3.40093266195704,1,2,-13,719,200,38.0,34.021862268447876
0.30453756456174363,33.02152315851467,4.951277395114186,-2.6728725858345257,1,2,426,1145,201,38.0,44.101446866989136
1.957074450404906,23.20976530798797,5.105933484907887,-3.4009326619570404,1,2,-426,719,202,38.0,54.20293998718262
1.9725912286757339,23.117636126292883,5.107385654765104,-3.4077689068032613,1,2,-4,715,203,39.0,4.2825939655303955
1.9493160612694922,23.25582989883551,5.105207399979277,-3.39751453953393,1,2,6,721,204,39.0,14.360633134841919
0.7269094702191247,26.148049002330023,14.512154506305333,6.642186275289614,1,2,-4,717,205,39.0,28.74686360359192
-0.48978882130818346,33.465864263712724,14.397217091732543,7.18182747948731,1,2,316,1033,206,39.0,38.806567430496216
0.6653044934329319,26.518571294045604,14.506334890377596,6.669509880565447,1,2,-300,733,207,39.0,48.85232353210449
0.7346100923173988,26.101733715865578,14.5128819582963,6.638770824630135,1,2,-18,715,208,39.0,58.92591857910156
0.6614541823837948,26.541728937277828,14.505971164382112,6.671217605895186,1,2,19,734,209,40.0,8.975473880767822
4.753998121788979,21.600977112010156,13.90035824792764,7.156499015537887,1,2,-7,727,210,40.0,24.494489192962646
3.229355207274237,30.873843538980644,13.757041108063579,7.8263570229899795,1,2,393,1120,211,40.0,34.57400703430176
4.676408151584667,22.072878711347073,13.893064754804787,7.190588481565983,1,2,-373,747,212,40.0,44.60014986991882
4.695805644135745,21.954903311512844,13.8948881280855,7.182066115058959,1,2,-5,742,213,40.0,54.6982102394104
4.769516115829842,21.50659679214277,13.90181694655221,7.149681122332267,1,2,-19,723,214,41.0,4.767765760421753
3.4185531525711816,27.042897245997494,11.42380695004156,8.070945925693685,1,2,6,729,215,41.0,20.33333969116211
1.9624620081458433,36.4362318403145,11.283612807622875,8.728614943786026,1,2,386,1115,216,41.0,30.45458960533142
3.5128595738422526,26.434520653101316,11.432886881545361,8.028350782034854,1,2,-411,704,217,41.0,40.5473952293396
3.422325409422024,27.01856218228165,11.424170147301712,8.069242119947331,1,2,24,728,218,41.0,50.610172510147095
3.411008638869496,27.09156737342919,11.423080555521256,8.074353537186392,1,2,3,731,219,42.0,0.6549360752105713
4.352011566090234,28.712094974569762,13.692381604069885,6.2812137276208535,1,2,16,747,220,42.0,16.093552827835083
2.7746934331000572,37.82618651473613,13.557254487131528,6.921698958037921,1,2,377,1124,221,42.0,26.179972887039185
4.494263068800224,27.890134464316034,13.704568134509948,6.223451133896237,1,2,-411,713,222,42.0,36.24326300621033
4.414769581991701,28.34946533769312,13.697758014558147,6.255730230389405,1,2,19,732,223,42.0,46.301897287368774
4.473343730166403,28.011011009941583,13.702775997680526,6.231945632973387,1,2,-14,718,224,42.0,56.3598952293396
9.889519024762835,27.581288763646015,20.05781427762173,13.21749706238544,1,2,-22,696,225,43.0,11.833330154418945
